index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,5217498969,8,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,1,Unicorn_Absent,192,-30.0,64,0.96875,64,0.03125,1.0,ALL,1.0,32.0,1.0,0.0,0.5079365079365079,ALL,1.0
0,5217498969,11,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,194,18.0,64,1.0,64,0.4838709677419355,0.5,ALL,1.0,-30.0,0.4375,62.0,1.0,OUT,1.0
0,5217498969,16,989698,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,315,2.0,32,1.0,64,0.6666666666666667,1.0,RIGHT,1.0,16.0,1.0,16.0,0.05735430157261795,RIGHT,1.0
0,5217498969,23,989698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,3,Unicorn_Absent,466,32.0,32,0.5,62,0.3285714285714286,0.9375,BOTTOM,1.0,0.0,1.0,32.0,0.1382978723404255,BOTTOM,1.0
0,5217498969,32,989698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,3,Unicorn_Absent,750,32.0,32,1.0,62,0.2222222222222222,0.9375,BOTTOM,1.0,30.0,1.0,2.0,0.11764705882352944,BOTTOM,1.0
0,5217498969,35,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,794,16.0,64,0.5,64,0.38235294117647056,0.5,ALL,1.0,32.0,0.5,0.0,0.11764705882352944,BOTTOM,1.0
0,5217498969,36,989698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,810,32.0,32,0.5,48,0.1382978723404255,0.5,BOTTOM,1.0,0.0,1.0,32.0,0.38235294117647056,BOTTOM,1.0
0,5217498969,37,989698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,3,Unicorn_Absent,842,0.0,32,1.0,64,0.6666666666666667,1.0,BOTTOM,1.0,16.0,0.5,16.0,0.1382978723404255,ALL,1.0
0,5217498969,38,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,842,13.0,64,0.5,64,0.38235294117647056,0.5,ALL,1.0,32.0,0.5625,0.0,0.6666666666666667,IN,1.0
0,5217498969,39,989698,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13.0,19,Unicorn_Absent,7,Unicorn_Absent,855,32.0,36,0.5625,49,0.49583333333333335,0.46875,IN,1.0,0.0,1.0,32.0,0.38235294117647056,IN,1.0
0,5217498969,40,989698,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,887,5.0,36,1.0,64,0.7234042553191489,1.0,IN,1.0,13.0,0.5555555555555556,19.0,0.49583333333333335,ALL,1.0
0,5217498969,41,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,5.0,27,Unicorn_Absent,1,Unicorn_Absent,892,19.0,62,0.5555555555555556,63,0.3111111111111111,0.5625,ALL,0.96875,32.0,0.49206349206349204,0.0,0.7234042553191489,LEFT,1.0
0,5217498969,42,989698,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19.0,13,Unicorn_Absent,5,Unicorn_Absent,911,30.0,32,0.49206349206349204,47,0.37460317460317466,0.53125,LEFT,0.8823529411764706,5.0,0.3877551020408163,27.0,0.3111111111111111,IN,0.96875
0,5217498969,47,989698,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,7,Unicorn_Absent,1067,4.0,36,1.0,62,0.25,0.9375,IN,1.0,30.0,0.5625,2.0,0.4789115646258504,ALL,0.8823529411764706
0,5217498969,48,989698,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,1,Unicorn_Absent,1071,14.0,64,0.5625,64,0.3041666666666667,0.5625,ALL,1.0,30.0,0.5,2.0,0.25,RIGHT,1.0
0,5217498969,52,989698,Absent,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,21.0,11,Unicorn_Absent,0,Unicorn_Absent,1157,32.0,22,0.2558139534883721,43,0.10418604651162788,0.5,RS,0.35,14.0,0.2558139534883721,18.0,0.5,LEFT,1.0
0,5217498969,53,989698,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,5,Unicorn_Absent,1189,32.0,32,0.2558139534883721,64,0.7441860465116279,1.0,LEFT,1.0,21.0,1.0,11.0,0.10418604651162788,LEFT,0.35
0,5421129066,8,290664,Absent,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,-6.0,38,Unicorn_Absent,0,Unicorn_Absent,-55,32.0,38,0.2692307692307692,64,0.23076923076923078,0.40625,RS,0.59375,18.0,0.2692307692307692,14.0,,OUT,
0,5421129066,12,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31.0,1,Unicorn_Absent,8,Unicorn_Absent,72,32.0,28,1.0,62,0.08108108108108103,0.953125,OUT,1.0,32.0,1.0,0.0,0.2932692307692308,OUT,0.59375
0,5421129066,13,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,104,4.0,28,1.0,64,0.08108108108108103,1.0,OUT,1.0,31.0,1.0,1.0,0.08108108108108103,OUT,1.0
0,5421129066,14,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,8,Unicorn_Absent,108,32.0,28,1.0,64,0.4375,0.5625,OUT,1.0,32.0,0.30434782608695654,0.0,0.08108108108108103,LEFT,1.0
0,5421129066,15,290664,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,5,Unicorn_Absent,140,0.0,32,0.30434782608695654,64,0.19565217391304346,1.0,LEFT,1.0,4.0,1.0,28.0,0.4375,LEFT,1.0
0,5421129066,32,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,460,32.0,28,1.0,64,0.64,1.0,OUT,1.0,18.0,1.0,14.0,0.5,OUT,1.0
0,5421129066,33,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,492,32.0,28,1.0,64,0.0,1.0,OUT,1.0,32.0,1.0,0.0,0.64,OUT,1.0
0,5421129066,34,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,524,32.0,28,1.0,64,0.0,1.0,OUT,1.0,32.0,1.0,0.0,0.0,OUT,1.0
0,5421129066,35,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,556,32.0,28,1.0,64,0.0,1.0,OUT,1.0,32.0,1.0,0.0,0.0,OUT,1.0
0,5421129066,38,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,652,4.0,28,1.0,64,0.0,1.0,OUT,1.0,32.0,1.0,0.0,0.0,OUT,1.0
0,5421129066,39,290664,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,8,Unicorn_Absent,656,-4.0,28,1.0,64,0.4375,0.5625,OUT,1.0,32.0,0.0,0.0,0.0,IN,1.0
0,5421129066,40,290664,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4.0,36,Unicorn_Absent,7,Unicorn_Absent,652,15.0,36,0.0,64,1.0,0.4375,IN,1.0,4.0,0.36,28.0,0.4375,TOP,1.0
0,5421129066,41,290664,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,17,Unicorn_Absent,4,Unicorn_Absent,667,30.0,32,0.36,47,0.14,0.46875,TOP,1.0,-4.0,0.8823529411764706,36.0,1.0,TOP,1.0
0,5421129066,42,290664,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0,2,Unicorn_Absent,4,Unicorn_Absent,697,32.0,32,0.8823529411764706,62,0.5762304921968787,0.9375,TOP,0.8823529411764706,15.0,0.8823529411764706,17.0,0.14,TOP,1.0
0,5421129066,55,290664,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,3,Unicorn_Absent,939,32.0,32,0.0,32,1.0,0.5,BOTTOM,1.0,32.0,1.0,0.0,0.36,BOTTOM,0.8823529411764706
0,5421129066,8,542115,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.0,38,Unicorn_Absent,1,Unicorn_Absent,-55,32.0,64,0.5,64,0.23076923076923078,0.40625,ALL,1.0,18.0,0.5625,14.0,,IN,
0,5421129066,12,542115,Absent,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,7,Unicorn_Absent,72,32.0,35,0.918918918918919,62,0.08108108108108103,0.953125,IN,0.918918918918919,32.0,0.918918918918919,0.0,0.2932692307692308,IN,1.0
0,5421129066,13,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,104,4.0,36,0.918918918918919,64,0.08108108108108103,1.0,IN,1.0,31.0,0.5625,1.0,0.08108108108108103,ALL,0.918918918918919
0,5421129066,14,542115,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,1,Unicorn_Absent,108,32.0,64,0.5625,64,0.4375,0.5625,ALL,1.0,32.0,0.5,0.0,0.08108108108108103,RIGHT,1.0
0,5421129066,15,542115,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,140,0.0,32,0.5,64,0.19565217391304346,1.0,RIGHT,1.0,4.0,0.5,28.0,0.4375,ALL,1.0
0,5421129066,32,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,460,32.0,36,0.36,64,0.64,1.0,IN,1.0,18.0,1.0,14.0,0.5,IN,1.0
0,5421129066,33,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,492,32.0,36,1.0,64,0.0,1.0,IN,1.0,32.0,1.0,0.0,0.64,IN,1.0
0,5421129066,34,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,524,32.0,36,1.0,64,0.0,1.0,IN,1.0,32.0,1.0,0.0,0.0,IN,1.0
0,5421129066,35,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,556,32.0,36,1.0,64,0.0,1.0,IN,1.0,32.0,1.0,0.0,0.0,IN,1.0
0,5421129066,38,542115,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,652,4.0,36,1.0,64,0.0,1.0,IN,1.0,32.0,0.5625,0.0,0.0,ALL,1.0
0,5421129066,39,542115,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,1,Unicorn_Absent,656,-4.0,64,0.5625,64,0.4375,0.5625,ALL,1.0,32.0,1.0,0.0,0.0,ALL,1.0
0,5421129066,40,542115,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.0,36,Unicorn_Absent,1,Unicorn_Absent,652,15.0,64,1.0,64,1.0,0.4375,ALL,1.0,4.0,0.5,28.0,0.4375,LEFT,1.0
0,5421129066,41,542115,Absent,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15.0,17,Unicorn_Absent,5,Unicorn_Absent,667,30.0,32,0.5,47,0.14,0.46875,LEFT,0.8823529411764706,-4.0,0.30612244897959184,36.0,1.0,BOTTOM,1.0
0,5421129066,42,542115,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,3,Unicorn_Absent,697,32.0,32,0.30612244897959184,62,0.5762304921968787,0.9375,BOTTOM,1.0,15.0,1.0,17.0,0.14,BOTTOM,0.8823529411764706
0,5421129066,55,542115,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,939,32.0,0,1.0,32,1.0,0.5,NOTHING,1.0,32.0,1.0,0.0,0.36,NOTHING,1.0
0,5568166398,1,556813,Absent,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,14.0,18,Unicorn_Absent,0,Unicorn_Absent,14,0.0,54,,58,,0.625,RS,0.84375,,0.84375,,,ALL,
0,5568166398,2,556813,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,14,16.0,64,0.84375,64,0.6164772727272727,0.5,ALL,1.0,14.0,0.5,18.0,,BOTTOM,0.84375
0,5568166398,3,556813,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,30,16.0,32,0.5,48,0.16666666666666669,0.5,BOTTOM,1.0,0.0,1.0,32.0,0.6164772727272727,BOTTOM,1.0
0,5568166398,4,556813,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,46,16.0,32,1.0,48,0.0,0.5,BOTTOM,1.0,16.0,0.3333333333333333,16.0,0.16666666666666669,RIGHT,1.0
0,5568166398,11,556813,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,27,Unicorn_Absent,4,Unicorn_Absent,192,14.0,32,0.3333333333333333,57,0.14035087719298245,0.46875,TOP,0.8823529411764706,32.0,0.36,0.0,0.6666666666666667,IN,1.0
0,5568166398,12,556813,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,206,14.0,36,0.36,50,0.11368421052631578,0.5,IN,1.0,5.0,1.0,27.0,0.14035087719298245,IN,0.8823529411764706
0,5568166398,16,556813,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,316,0.0,32,0.36,64,0.64,1.0,RIGHT,1.0,14.0,0.5,18.0,0.0,ALL,1.0
0,5568166398,17,556813,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,316,32.0,64,0.5,64,0.38235294117647056,0.5,ALL,1.0,32.0,0.4375,0.0,0.64,OUT,1.0
0,5568166398,28,556813,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,414,32.0,36,0.36,64,0.64,1.0,IN,1.0,18.0,1.0,14.0,0.08421052631578951,IN,1.0
0,5568166398,33,556813,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,525,14.0,36,1.0,50,0.6956521739130435,0.5,IN,1.0,32.0,1.0,0.0,0.0,IN,1.0
0,5568166398,37,556813,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,6.0,26,Unicorn_Absent,6,Unicorn_Absent,506,14.0,32,0.36,61,0.0662295081967213,0.546875,RIGHT,1.0,14.0,1.0,18.0,0.0,RIGHT,1.0
