index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4802,825-534,3,825-534PL1,Absent,35554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0,0,0,0,0,3,2,0,0,0,25,27,24,1,4,36,37,35,26,22,23,14,28,15,19,33,7,8,9,12,29,16,32,34,6,11,10,13,30,17,31,5,13.0,19,Unicorn_Absent,-1,-1,Unicorn_Absent,-90,0.88125,7.0,4802,0,-10.0,BOTTOM,36,0.5625,64,0.171875,0.703125,4,-128.0,0.0,0.6,,ALL,RS,BOTTOM,0.0
4803,825-534,4,825-534PL1,Absent,38957,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,23,0,24,0,0,0,0,0,40,22,42,14,13,0,21,0,39,41,15,8,6,11,0,33,0,34,16,5,7,12,44,0,35,36,0,9,10,43,32,31,38,37,17,25,26,19,0,0,4,18,29,28,27,30,20,2,-10.0,42,Unicorn_Absent,-1,-1,Unicorn_Absent,-100,0.7375,19.0,4803,0,21.0,RS,44,0.6,63,0.11428571428571432,0.328125,20,13.0,0.88125,0.6326530612244898,0.171875,BOTTOM,BOTTOM,BOTTOM,4.0
4812,825-534,13,825-534PL1,Absent,16479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,28,29,30,31,0,0,25,24,22,23,21,19,20,18,2,3,6,7,11,10,14,15,1,4,5,8,12,9,16,17,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,164,0.9875,0.0,4812,0,30.0,BOTTOM,30,0.9375,62,0.03392857142857142,0.9375,2,29.0,0.98125,0.8823529411764706,0.008547008547008628,BOTTOM,BOTTOM,BOTTOM,0.0
4813,825-534,14,825-534PL1,Absent,18880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,30,29,31,32,1,33,34,35,27,28,2,12,11,9,8,15,26,23,3,13,4,5,6,14,25,24,22,21,20,19,17,16,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,194,0.9875,2.0,4813,0,29.0,BOTTOM,34,0.8823529411764706,63,0.02941176470588236,0.953125,2,30.0,0.9875,0.8421052631578947,0.03392857142857142,BOTTOM,BOTTOM,BOTTOM,2.0
4819,825-534,20,825-534PL1,Absent,15825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,37,30,28,24,23,31,32,35,36,27,29,26,22,19,21,18,20,4,3,25,8,9,13,14,17,1,2,6,7,11,12,15,16,27.0,5,Unicorn_Absent,-1,-1,Unicorn_Absent,374,0.96875,1.0,4819,0,28.0,BOTTOM,35,0.8285714285714286,64,0.06616541353383454,0.921875,3,29.0,0.98125,0.8421052631578947,0.03632478632478631,BOTTOM,BOTTOM,BOTTOM,3.0
4820,825-534,21,825-534PL1,Absent,17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,0,0,0,0,0,34,33,32,30,29,28,27,26,18,19,20,21,23,22,25,24,17,16,15,14,13,12,11,9,1,2,3,4,5,6,8,10,28.0,4,Unicorn_Absent,-1,-1,Unicorn_Absent,402,0.975,5.0,4820,0,29.0,BOTTOM,35,0.8421052631578947,64,0.12848297213622295,0.9375,3,27.0,0.96875,0.8421052631578947,0.06616541353383454,BOTTOM,BOTTOM,BOTTOM,3.0
4831,825-534,32,825-534PL1,Absent,15928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,59,0,0,0,0,0,53,52,54,49,47,45,43,41,26,29,31,32,34,37,38,40,25,23,20,19,17,14,13,11,2,1,3,4,5,7,8,10,29.0,3,Unicorn_Absent,-1,-1,Unicorn_Absent,742,0.98125,0.0,4831,0,28.0,BOTTOM,35,0.8648648648648649,64,0.10483210483210481,0.953125,3,29.0,0.98125,0.9459459459459459,0.02941176470588236,BOTTOM,BOTTOM,BOTTOM,2.0
4834,825-534,35,825-534PL1,Absent,16118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,37,44,38,43,40,42,31,30,29,28,27,26,25,24,19,18,21,16,22,14,13,23,20,2,3,4,5,7,9,11,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,833,0.99375,0.0,4834,0,31.0,BOTTOM,32,0.8648648648648649,64,0.07452907452907453,0.984375,0,28.0,0.975,1.0,0.022804054054054057,BOTTOM,BOTTOM,BOTTOM,5.0
4835,825-534,36,825-534PL1,Absent,14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,6,13,40,24,22,21,44,42,8,14,26,38,28,29,2,3,9,16,37,17,18,31,1,4,12,5,36,34,33,39,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,864,0.99375,1.0,4835,0,31.0,BOTTOM,32,1.0,64,0.0,0.984375,0,31.0,0.99375,1.0,0.07452907452907453,BOTTOM,BOTTOM,BOTTOM,0.0
4836,825-534,37,825-534PL1,Absent,15284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,3,4,5,6,8,14,23,21,20,19,18,10,9,44,24,25,38,27,32,33,35,43,42,40,39,29,31,34,37,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,895,0.99375,1.0,4836,0,31.0,BOTTOM,32,1.0,64,0.0,0.984375,0,31.0,0.99375,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4837,825-534,38,825-534PL1,Absent,15783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,39,40,45,41,42,44,35,17,34,15,32,30,14,29,19,20,22,23,25,26,28,13,1,2,4,5,6,8,9,11,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,926,0.99375,1.0,4837,0,32.0,BOTTOM,32,1.0,64,0.0,0.984375,0,31.0,0.99375,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4838,825-534,39,825-534PL1,Absent,15078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,42,6,8,27,26,12,13,41,16,22,28,24,21,2,14,15,40,39,20,19,18,37,38,36,34,33,31,30,29,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,958,1.0,1.0,4838,0,32.0,BOTTOM,32,1.0,64,0.030303030303030276,1.0,0,31.0,0.99375,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4843,825-534,44,825-534PL1,Absent,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,49,42,44,45,46,48,1,2,36,3,34,32,6,29,13,11,18,19,9,24,8,7,15,16,17,20,22,26,30,28,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1118,1.0,0.0,4843,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4844,825-534,45,825-534PL1,Absent,13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,8,31,9,11,3,35,33,40,32,29,30,13,2,36,37,39,24,28,26,14,1,22,20,19,23,18,17,16,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1150,1.0,0.0,4844,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4850,825-534,51,825-534PL1,Absent,15745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,20,21,22,23,24,25,4,7,17,16,31,29,43,27,3,8,11,12,32,13,41,38,2,9,10,34,35,42,37,40,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1342,1.0,0.0,4850,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4851,825-534,52,825-534PL1,Absent,18169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,29,11,40,41,13,42,6,8,28,30,31,32,34,14,1,5,27,39,37,36,35,16,2,3,26,25,23,21,20,18,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1374,1.0,0.0,4851,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4857,825-534,58,825-534PL1,Absent,14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,10,11,12,13,15,5,22,20,23,24,25,26,27,34,35,48,46,45,50,44,29,37,38,39,40,41,42,43,30,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1566,1.0,0.0,4857,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
4858,825-534,59,825-534PL1,Absent,13718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,21,23,24,25,15,1,4,19,18,17,27,16,14,5,6,8,29,9,28,11,12,31,32,34,35,36,37,40,42,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1598,1.0,0.0,4858,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,,0.0
4862,825-534,3,825-534PL2,Absent,33243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,24,25,47,46,45,30,29,28,27,26,48,40,39,0,0,0,38,31,41,42,0,0,0,37,0,32,44,43,0,0,0,36,35,33,0,0,0,0,0,0,0,34,13.0,19,Unicorn_Absent,-1,-1,Unicorn_Absent,6,0.88125,7.0,4862,0,-10.0,RS,47,0.734375,64,0.171875,0.703125,15,-32.0,0.6,0.7142857142857143,,ALL,ALL,RS,0.0
4863,825-534,4,825-534PL2,Absent,39211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,43,14,13,12,11,10,9,27,42,15,16,17,18,19,20,26,41,44,46,49,50,22,21,25,40,45,47,51,52,53,23,24,0,0,0,39,55,54,28,29,61,60,38,37,36,35,30,31,48,59,58,57,56,34,33,32,-10.0,42,Unicorn_Absent,-1,-1,Unicorn_Absent,-4,0.7375,19.0,4863,0,21.0,ALL,61,0.7142857142857143,63,0.11428571428571432,0.328125,3,13.0,0.88125,0.639344262295082,0.171875,RS,RS,TOP,15.0
4872,825-534,13,825-534PL2,Absent,15950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,260,0.9875,0.0,4872,0,30.0,TOP,34,0.9714285714285714,62,0.03392857142857142,0.9375,2,29.0,0.98125,0.9117647058823529,0.008547008547008628,TOP,TOP,TOP,3.0
4873,825-534,14,825-534PL2,Absent,18828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,19,18,20,22,21,23,24,0,32,31,30,29,28,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,290,0.9875,2.0,4873,0,29.0,TOP,31,0.9117647058823529,63,0.02941176470588236,0.953125,1,30.0,0.9875,0.9375,0.03392857142857142,TOP,TOP,RS,2.0
4879,825-534,20,825-534PL2,Absent,15111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,27,28,26,25,33,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1,Unicorn_Absent,470,0.96875,1.0,4879,0,28.0,TOP,34,0.8947368421052632,64,0.06616541353383454,0.921875,2,29.0,0.98125,0.9705882352941176,0.03632478632478631,RS,TOP,TOP,6.0
4880,825-534,21,825-534PL2,Absent,17672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,8,9,16,17,15,14,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1,Unicorn_Absent,498,0.975,5.0,4880,0,29.0,TOP,33,0.9705882352941176,64,0.12848297213622295,0.9375,1,27.0,0.96875,0.9090909090909091,0.06616541353383454,TOP,TOP,TOP,2.0
4891,825-534,32,825-534PL2,Absent,15473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1,Unicorn_Absent,838,0.98125,0.0,4891,0,28.0,TOP,32,0.9696969696969697,64,0.10483210483210481,0.953125,0,29.0,0.98125,0.96875,0.02941176470588236,TOP,TOP,TOP,1.0
4894,825-534,35,825-534PL2,Absent,16200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,8,9,17,16,15,14,13,11,12,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,929,0.99375,0.0,4894,0,31.0,TOP,33,0.9393939393939394,64,0.07452907452907453,0.984375,1,28.0,0.975,1.0,0.022804054054054057,TOP,TOP,TOP,1.0
4895,825-534,36,825-534PL2,Absent,14775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,28,29,27,26,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,960,0.99375,1.0,4895,0,31.0,TOP,33,1.0,64,0.0,0.984375,1,31.0,0.99375,1.0,0.07452907452907453,TOP,TOP,TOP,1.0
4896,825-534,37,825-534PL2,Absent,17342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,13,14,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,991,0.99375,1.0,4896,0,31.0,TOP,33,1.0,64,0.0,0.984375,1,31.0,0.99375,1.0,0.0,TOP,TOP,TOP,1.0
4897,825-534,38,825-534PL2,Absent,15896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,7,6,8,9,17,16,14,15,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,1022,0.99375,1.0,4897,0,32.0,TOP,33,1.0,64,0.0,0.984375,1,31.0,0.99375,0.9696969696969697,0.0,TOP,TOP,TOP,1.0
4898,825-534,39,825-534PL2,Absent,14705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1054,1.0,1.0,4898,0,32.0,TOP,32,0.9696969696969697,64,0.030303030303030276,1.0,0,31.0,0.99375,1.0,0.0,TOP,TOP,TOP,1.0
4903,825-534,44,825-534PL2,Absent,15878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,6,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,33,32,31,30,29,28,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1214,1.0,0.0,4903,0,32.0,TOP,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,0.0
4904,825-534,45,825-534PL2,Absent,12896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1246,1.0,0.0,4904,0,32.0,TOP,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,0.0
4910,825-534,51,825-534PL2,Absent,16476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,15,16,14,13,12,11,10,9,17,18,20,19,21,22,23,24,32,31,30,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1438,1.0,0.0,4910,0,32.0,TOP,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,0.0
