index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4935,880-349,16,880-349PL1,Absent,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,223,1.0,0.0,RS,4935,0,32.0,1,0.0,3,0.0,0.046875,0.03571428571428571,32.0,1.0,0.0,0.0,RS,RS,RS,0.03125
4936,880-349,17,880-349PL1,Absent,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,255,1.0,0.0,RS,4936,0,32.0,1,0.0,2,0.0,0.03125,0.03125,32.0,1.0,0.0,0.0,RS,RS,RS,0.03571428571428571
4937,880-349,18,880-349PL1,Absent,3514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,287,1.0,0.0,RS,4937,0,32.0,1,0.0,2,0.0,0.03125,0.03571428571428571,32.0,1.0,0.0,0.0,RS,RS,RS,0.03125
4944,880-349,25,880-349PL1,Absent,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,126,1.0,0.0,RS,4944,0,32.0,1,0.0,2,0.0,0.03125,0.03125,,0.4,0.0,0.0,RS,RS,RS,0.03125
4956,880-349,37,880-349PL1,Absent,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-163,1.0,0.0,RS,4956,0,32.0,1,0.0,2,1.0,0.03125,0.03125,,0.4,0.0,1.0,RS,RS,RS,0.03125
4963,880-349,44,880-349PL1,Absent,2437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,1.0,0.0,RS,4963,0,32.0,1,0.0,2,1.0,0.03125,0.03125,,0.4,0.0,1.0,RS,RS,RS,0.03571428571428571
4966,880-349,47,880-349PL1,Absent,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,1.0,0.0,RS,4966,0,32.0,1,0.0,2,1.0,0.03125,0.03571428571428571,,0.4,0.0,1.0,RS,RS,RS,0.03125
4971,880-349,52,880-349PL1,Absent,2328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-259,1.0,0.0,RS,4971,0,32.0,1,0.0,2,1.0,0.03125,0.03125,,0.4,0.0,1.0,RS,RS,RS,0.03125
4977,880-349,58,880-349PL1,Absent,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-355,1.0,0.0,RS,4977,0,32.0,1,1.0,2,0.0,0.03125,0.03125,,0.4,0.0,1.0,RS,RS,RS,0.03125
4981,880-349,2,880-349PL2,Absent,9368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,63,1.0,1.0,RS,4981,0,32.0,3,0.0,4,0.0,0.0625,0.10714285714285714,,0.99375,0.0,,RS,RS,RS,0.3888888888888889
4982,880-349,3,880-349PL2,Absent,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,95,1.0,0.0,RS,4982,0,32.0,3,0.0,4,0.0,0.0625,0.09375,32.0,1.0,0.0,0.0,RS,RS,RS,0.10714285714285714
4983,880-349,4,880-349PL2,Absent,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,127,1.0,0.0,RS,4983,0,32.0,1,0.0,2,0.0,0.03125,0.03571428571428571,32.0,1.0,0.0,0.0,RS,RS,RS,0.09375
4984,880-349,5,880-349PL2,Absent,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,159,1.0,0.0,RS,4984,0,32.0,1,0.0,2,0.0,0.03125,0.03571428571428571,32.0,1.0,0.0,0.0,RS,RS,RS,0.03571428571428571
4989,880-349,10,880-349PL2,Absent,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,8,0,6,0,2,0,0,0,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,31,1.0,0.0,RS,4989,0,32.0,9,0.09090909090909091,10,0.09090909090909091,0.15625,0.25,,0.4,0.18181818181818182,0.2,RS,RS,RS,0.09375
4990,880-349,11,880-349PL2,Absent,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,63,1.0,0.0,RS,4990,0,32.0,4,0.18181818181818182,5,0.18181818181818182,0.078125,0.125,32.0,1.0,0.2,0.09090909090909091,RS,RS,RS,0.25
4991,880-349,12,880-349PL2,Absent,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,95,1.0,0.0,RS,4991,0,32.0,2,0.2,3,0.2,0.046875,0.0625,32.0,1.0,0.3333333333333333,0.18181818181818182,RS,RS,RS,0.125
4992,880-349,13,880-349PL2,Absent,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,127,1.0,0.0,RS,4992,0,32.0,2,0.3333333333333333,3,0.3333333333333333,0.046875,0.0625,32.0,1.0,0.3333333333333333,0.2,RS,RS,RS,0.0625
4993,880-349,14,880-349PL2,Absent,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,159,1.0,0.0,RS,4993,0,32.0,2,0.3333333333333333,3,0.3333333333333333,0.046875,0.0625,32.0,1.0,0.0,0.3333333333333333,RS,RS,RS,0.0625
4994,880-349,15,880-349PL2,Absent,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,191,1.0,0.0,RS,4994,0,32.0,2,0.0,3,0.0,0.046875,0.05555555555555555,32.0,1.0,0.0,0.3333333333333333,RS,RS,RS,0.0625
4995,880-349,16,880-349PL2,Absent,4169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,223,1.0,0.0,RS,4995,0,32.0,2,0.0,3,0.0,0.046875,0.0625,32.0,1.0,0.0,0.0,RS,RS,RS,0.05555555555555555
4996,880-349,17,880-349PL2,Absent,3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,255,1.0,0.0,RS,4996,0,32.0,1,0.0,2,0.0,0.03125,0.03125,32.0,1.0,0.0,0.0,RS,RS,RS,0.0625
4997,880-349,18,880-349PL2,Absent,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,287,1.0,0.0,RS,4997,0,32.0,1,0.0,2,0.0,0.03125,0.03125,32.0,1.0,0.0,0.0,RS,RS,RS,0.03125
5004,880-349,25,880-349PL2,Absent,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,126,1.0,0.0,RS,5004,0,32.0,1,0.0,2,0.0,0.03125,0.03571428571428571,,0.4,0.0,0.0,RS,RS,RS,0.03125
5016,880-349,37,880-349PL2,Absent,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-163,1.0,0.0,RS,5016,0,32.0,1,1.0,2,1.0,0.03125,0.03125,,0.4,1.0,1.0,RS,RS,RS,0.03125
5023,880-349,44,880-349PL2,Absent,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,1.0,0.0,RS,5023,0,32.0,1,1.0,2,1.0,0.03125,0.03125,,0.4,1.0,1.0,RS,RS,RS,0.03125
5026,880-349,47,880-349PL2,Absent,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,1.0,0.0,RS,5026,0,32.0,1,1.0,2,1.0,0.03125,0.03125,,0.4,0.5,1.0,RS,RS,RS,0.03125
5031,880-349,52,880-349PL2,Absent,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-259,1.0,0.0,RS,5031,0,32.0,1,1.0,2,1.0,0.03125,0.03125,,0.4,1.0,1.0,RS,RS,RS,0.03125
5037,880-349,58,880-349PL2,Absent,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-355,1.0,0.0,RS,5037,0,32.0,1,1.0,2,0.0,0.03125,0.03125,,0.4,1.0,1.0,RS,RS,RS,0.03125
5044,938-219,5,938-219PL1,Absent,58774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,64,65,57,1,53,52,6,63,7,59,58,55,54,50,51,62,61,60,23,56,22,48,17,15,41,24,25,8,46,47,18,16,40,9,43,10,45,11,19,39,36,42,12,26,44,27,20,38,37,14,13,34,28,35,21,4,31,30,32,2,33,29,3,-30.0,62,Unicorn_Absent,-1,-1,Unicorn_Absent,-82,0.6125,25.0,ALL,5044,0,-24.0,64,0.609375,64,0.015625,0.03125,1.0,,0.24375,0.875,0.1044286495352652,RS,RS,RS,0.609375
5045,938-219,6,938-219PL1,Absent,46103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,27,28,1,29,30,31,6,38,55,26,50,51,25,54,32,39,56,0,49,52,21,24,33,40,0,0,3,53,0,0,37,17,16,8,48,2,22,23,36,18,19,43,20,9,0,0,35,41,42,11,45,46,10,0,34,4,15,44,12,47,13,14,5,-24.0,56,Unicorn_Absent,-1,-1,Unicorn_Absent,-106,0.65,62.0,RS,5045,0,3.0,56,0.875,64,0.09375,0.125,0.875,-30.0,0.6125,0.43333333333333335,0.015625,ALL,RS,RS,1.0
5046,938-219,7,938-219PL1,Absent,32176,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,0,0,0,0,0,3,15,0,0,30,0,0,0,17,19,0,0,0,0,0,0,21,22,24,25,7,8,9,11,13,23,0,0,6,5,10,12,14,20,0,0,29,28,0,0,0,16,0,0,0,0,0,0,18,1,0,0,26,27,0,0,2,3.0,29,Unicorn_Absent,-1,-1,Unicorn_Absent,-103,0.81875,56.0,RS,5046,0,-1.0,30,0.43333333333333335,62,0.5197916666666667,0.515625,0.46875,-24.0,0.65,0.32653061224489793,0.09375,RS,RS,RS,0.875
5047,938-219,8,938-219PL1,Absent,27101,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,23,0,0,24,25,26,0,0,0,18,19,15,8,0,0,0,22,20,0,16,0,27,0,7,0,21,5,0,28,0,6,0,12,13,14,17,9,0,0,0,0,11,0,10,0,35,0,2,31,32,29,30,33,34,3,-1.0,33,Unicorn_Absent,-1,-1,Unicorn_Absent,-104,0.79375,29.0,RS,5047,0,6.0,35,0.32653061224489793,64,0.5953443877551021,0.484375,0.546875,3.0,0.81875,0.5227272727272727,0.5197916666666667,RS,RS,RS,0.46875
5048,938-219,9,938-219PL1,Absent,23741,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,17,0,16,0,25,0,0,18,0,0,0,22,0,24,0,19,0,21,29,0,23,0,26,20,30,7,0,0,0,0,27,0,8,11,28,6,0,15,0,32,31,10,12,0,14,0,3,34,0,9,13,0,0,4,6.0,26,Unicorn_Absent,-1,-1,Unicorn_Absent,-98,0.8375,33.0,RS,5048,0,12.0,32,0.5227272727272727,61,0.3053977272727273,0.546875,0.5,-1.0,0.79375,0.325,0.5953443877551021,RS,RS,RS,0.546875
5059,938-219,20,938-219PL1,Absent,28926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,43,45,48,51,54,56,62,41,44,46,49,52,55,57,63,42,1,7,50,6,3,58,64,38,39,47,8,53,9,59,65,36,37,2,14,15,4,61,66,34,35,10,13,27,21,60,26,33,11,28,29,5,24,16,18,32,31,12,30,22,23,19,25,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,0,1.0,4.0,ALL,5059,0,32.0,64,0.984375,64,0.984375,1.0,1.0,,0.975,1.0,0.984375,RS,ALL,ALL,0.984375
